"","logFC","logCPM","LR","PValue","FDR"
"Bra013676_Bra013677",2.02179781274189,4.59477980842703,28.2830785491246,1.04808187595301e-07,9.61435107124221e-06
"Bra029925",-2.74039348835841,6.60730775298003,28.2472269698844,1.06767478847084e-07,9.75684253464193e-06
"Bra015815",-1.55994654081826,7.90600597208361,28.2227502649525,1.08126174687008e-07,9.8435775849528e-06
"Bra015896",1.1651194275358,5.92647496218337,28.1298138565733,1.13444736264245e-07,1.02654551819887e-05
"Bra018553",3.52822770160639,3.01459409570761,28.1269196865101,1.13614507714446e-07,1.02654551819887e-05
"Bra026255",-1.5444185931576,4.66208964314658,28.0924679979082,1.1565509807728e-07,1.04106914876006e-05
"Bra000384",1.82861462342613,7.5767064920958,28.0520309086611,1.18097110008617e-07,1.05908430669668e-05
"Bra009841",-3.56895398592795,9.05726358976711,28.0093091863091,1.20733248933752e-07,1.0786999646371e-05
"Bra016747",3.19111281182822,1.51838118591906,27.9903943961988,1.21919140287892e-07,1.08526096951081e-05
"Bra038611",1.96227399143388,5.02961785555001,27.9110267195746,1.27023817337552e-07,1.126527832432e-05
"Bra019264",-2.01205467561283,7.31312446912612,27.8698305924627,1.29757307321543e-07,1.14653938388455e-05
"Bra013785",-2.34890243337616,3.2908814045153,27.8498589426194,1.31103626954846e-07,1.15419215026842e-05
"Bra026515",1.51573391870913,4.57522055015501,27.8243620523598,1.32842775296218e-07,1.1652347669596e-05
"Bra016147",1.42459791223079,6.33741314505651,27.7641270044426,1.37043807724083e-07,1.19771304539659e-05
"Bra018408",2.32753040454582,7.82532551141474,27.7494597942318,1.38086756259413e-07,1.19948872159861e-05
"Bra025210",-1.62575860634045,8.47516158236719,27.747242086798,1.38245142665729e-07,1.19948872159861e-05
"Bra020469",1.80410586509491,4.42216209850854,27.7354287331559,1.39091913369402e-07,1.20249462083461e-05
"Bra015704",1.54369229947115,4.0977944563702,27.679453629618,1.43175366806899e-07,1.23327107145068e-05
"Bra024832",-2.35632891162719,6.86563050907616,27.6726734078813,1.43678081054419e-07,1.23327107145068e-05
"Bra032375",-2.52722130892989,3.62802080438193,27.6050222055586,1.4879193543946e-07,1.27262113037437e-05
"Bra023998",1.46161585171872,4.80063289250602,27.5615161554907,1.5217659716739e-07,1.29695472919187e-05
"Bra018543",2.09534384377467,6.99767053634338,27.511451683323,1.56167086586676e-07,1.32626139894847e-05
"Bra019265",3.82509941770497,2.6273298630219,27.3569723978195,1.69153429672312e-07,1.43149067913534e-05
"Bra008052",1.73765372558509,3.83911350317984,27.3422826599033,1.70443321519577e-07,1.43734554014088e-05
"Bra007380",-3.92555267699402,5.75470993776655,27.3025234318317,1.7398420657587e-07,1.46207567162393e-05
"Bra012899",-4.32602381793045,3.62113413074287,27.2018690116051,1.8328140982041e-07,1.53483811972952e-05
"Bra003418",2.66184522679257,1.81850086670916,27.1076491148475,1.92435010960926e-07,1.60589689355378e-05
"Bra016296",-1.28454474155908,6.20571056200288,27.0917949785097,1.94019691004887e-07,1.61351877287593e-05
"Bra034140",-2.32408406697241,4.75174997716889,27.0812746288444,1.9507845156781e-07,1.61672948447612e-05
"Bra034739",-2.8534488800911,6.37754178058804,26.7595961784701,2.30404693688003e-07,1.90293690999913e-05
"Bra008167",1.63342026468696,3.48423480872304,26.7310268093085,2.33836480265372e-07,1.92466642695135e-05
"Bra024478",-1.50069374759841,6.76446921999782,26.6521059970408,2.43585141684115e-07,1.99806324069489e-05
"Bra005432",1.85652152197431,4.55103191459995,26.6258243709156,2.46921165977913e-07,2.01537456853386e-05
"Bra040801",1.01926287551183,5.07070316730217,26.6222946630542,2.47372679419775e-07,2.01537456853386e-05
"Bra010788",2.10107856528533,4.39011525815468,26.5899731366783,2.51545863809769e-07,2.03720320949607e-05
"Bra027752",-1.51831548178041,7.12654006391509,26.5884269748235,2.51747255230229e-07,2.03720320949607e-05
"Bra013394",-1.89230776179692,7.7486973167003,26.5193770058589,2.60907901455577e-07,2.10424849113535e-05
"Bra032824",2.36825133169338,1.98683467342029,26.4655535370547,2.68279623878841e-07,2.15646571247627e-05
"Bra011170",-4.04622214785016,2.14540634517142,26.4554715925184,2.69683498885759e-07,2.16052440407344e-05
"Bra032174",1.8912419183908,3.03503283118157,26.4426630345656,2.71477670292202e-07,2.16767253415375e-05
"Bra020472",1.45377089795182,5.80424018551959,26.3851489812568,2.79682641790582e-07,2.22579225589234e-05
"Bra014001",1.36075757680146,8.0674017907942,26.332159990036,2.87461909604498e-07,2.28015166185957e-05
"Bra003320",-7.25666330693253,1.82569323302387,26.2966312726269,2.92798952041988e-07,2.31484539913722e-05
"Bra024675",-2.44417518317782,3.78137754391873,26.2813374613181,2.95126826793636e-07,2.31818277759828e-05
"Bra033436",2.18926046564701,2.87122208095885,26.2811846818978,2.95150174729581e-07,2.31818277759828e-05
"Bra013723",-2.10253748419652,3.16618953976384,26.2570763179121,2.98857738138364e-07,2.33965696365389e-05
"Bra025359",-2.23004010989781,8.10355335411976,26.1072556826489,3.2296808981611e-07,2.52019969825986e-05
"Bra017139",2.26702621932269,5.24403252181722,26.080435830126,3.27485549774612e-07,2.54718048649936e-05
"Bra023383",-3.7926144196373,2.87500820937933,25.9730294617579,3.46220541952451e-07,2.68421435654361e-05
"Bra012021",3.10837082213367,4.65498042699522,25.7410619232426,3.90430999853517e-07,3.01390071563925e-05
"Bra019742",-4.74806419424902,7.26470329037038,25.7370038322925,3.91252818207309e-07,3.01390071563925e-05
"Bra035732",2.38658899839996,3.58144966198998,25.7237360205961,3.93951852320165e-07,3.02499642768781e-05
"Bra023351",2.42311139708032,2.88497690363643,25.7122489798336,3.96303700197399e-07,3.03336405431347e-05
"Bra003324",3.05676036548103,1.77790421793696,25.6590542594349,4.07379593852463e-07,3.1082416376667e-05
"Bra011196",-3.05180205824025,3.34844971715412,25.6346886570053,4.12555966731589e-07,3.13628651882719e-05
"Bra035015",-1.81512137417883,4.22604845290309,25.6295075164064,4.13665152063002e-07,3.13628651882719e-05
"Bra017160",-4.52857742013061,4.81005876044099,25.5066760745829,4.40854811743711e-07,3.33191966837998e-05
"Bra011956",-1.18344396603947,5.16266943667686,25.4855427911364,4.45710294950967e-07,3.3580568115522e-05
"Bra024318",1.40475235690958,3.4072296421636,25.4678087823403,4.49826123644137e-07,3.37847532989475e-05
"Bra009866",-1.61669254467417,5.58608771245205,25.382801979136,4.70090402838869e-07,3.51967375134872e-05
"Bra027925",1.57725095816706,6.57456098252301,25.2318438709645,5.08358756127761e-07,3.7943771257064e-05
"Bra013647",1.76900787454864,3.57874144557836,25.2212000694179,5.11172010849698e-07,3.80356288196955e-05
"Bra015913",1.62226407914067,4.49976181518132,25.1928572875543,5.18739623976488e-07,3.84795929711448e-05
"Bra034546",2.64444982352509,2.92507802024406,25.1800129673936,5.22205984650271e-07,3.85377709829275e-05
"Bra007265",1.59339421310522,4.93427817402127,25.1780755616528,5.22730853808537e-07,3.85377709829275e-05
"Bra026919",1.22153389170581,4.93312207002925,25.0351956168212,5.62933124023597e-07,4.13747238617221e-05
"Bra003254",-1.07260287037021,6.14928577699974,25.0081300120381,5.70890836961213e-07,4.1831677974164e-05
"Bra011651",2.13768873455843,2.57561600186384,25.0012918612103,5.7291914569717e-07,4.1852701360747e-05
"Bra006498",-2.79628683012907,4.4873090568203,24.9732461266936,5.81313838878827e-07,4.23372630412537e-05
"Bra032409",1.18724133928445,4.64593157346544,24.9042771441123,6.02486064307422e-07,4.3746676947325e-05
"Bra011560",-1.65976879042269,4.94281528748255,24.8251710185928,6.27723943084891e-07,4.54419194219948e-05
"Bra035135",1.38031977105935,4.58110869843855,24.803182866041,6.34925413560196e-07,4.58252173859031e-05
"Bra004254",-2.61360738559614,4.56200925866544,24.7543751854742,6.51208115901333e-07,4.68260415830294e-05
"Bra003680",-1.62321471758457,6.25591730032701,24.7499975055153,6.52688854552502e-07,4.68260415830294e-05
"Bra022182",-1.17794972436874,6.11104739121358,24.6273048050132,6.95591253646317e-07,4.97554767563559e-05
"Bra024091",1.77589335887569,2.38133546710261,24.5884599553418,7.09755061942047e-07,5.06179618952972e-05
"Bra000122",1.65111762748276,4.26751559170746,24.5120155263235,7.38478762276856e-07,5.25106466643845e-05
"Bra009149",3.21792363182285,5.49329182740797,24.505209043512,7.41092103671921e-07,5.2541025426699e-05
"Bra012571",1.63046039516521,4.35113835092194,24.3827893138461,7.89710659599956e-07,5.5683545128329e-05
"Bra030018",-3.54652614077678,6.75455534233679,24.3782889323315,7.91557677233312e-07,5.5683545128329e-05
"Bra007198",1.44779352919657,3.84392608674272,24.3763178570149,7.9236799674996e-07,5.5683545128329e-05
"Bra026090",1.33286673342921,5.10987489106271,24.2831163558722,8.31648426125057e-07,5.82735809722729e-05
"Bra022475",2.1382404015215,4.95710837490087,24.2443405306077,8.48560546367384e-07,5.91202877222202e-05
"Bra039217",1.32833317690336,5.97283234526161,24.2441332349693,8.4865187917808e-07,5.91202877222202e-05
"Bra001497",-1.99311453579728,2.53361955391342,24.2341875815464,8.53045456579709e-07,5.92546083914356e-05
"Bra009285",-2.54365291315323,2.86988245515531,24.1873302849886,8.74053925022219e-07,6.05389395792046e-05
"Bra033046",1.1359089986627,4.65653293845906,24.1562528924956,8.8827286165702e-07,6.13116303053845e-05
"Bra011034",2.03197010798556,4.93790786713608,24.1518369953654,8.90312015335741e-07,6.13116303053845e-05
"Bra020729",-1.21992096240994,5.28370478021597,24.0751811985514,9.26467302477458e-07,6.36191861364092e-05
"Bra040320",-2.57201680759112,1.72926607141912,24.0372990663217,9.44874662192266e-07,6.46726779073676e-05
"Bra007913",2.99449223606096,1.54084702658459,24.0325850745745,9.4719075573743e-07,6.46726779073676e-05
"Bra032639",-1.37004047707024,5.38884631236496,23.9999511070177,9.63381472375676e-07,6.5591813901068e-05
"Bra018785",3.4046084449623,2.51864288876827,23.9802934354561,9.73267889985403e-07,6.60777414347716e-05
"Bra016448",-1.39920389311473,6.85969885017491,23.9728329217645,9.77046578246124e-07,6.61474294692037e-05
"Bra002896",-1.3555600638485,4.53849023165418,23.9605179300802,9.83316232543998e-07,6.63848941937147e-05
"Bra027700",1.85974133982889,3.11579303748947,23.9504802914191,9.88456301797191e-07,6.65449825137078e-05
"Bra012880",1.74556996810981,2.78792594015086,23.9405931993709,9.93545619927408e-07,6.67007693556852e-05
"Bra002442",-1.8488948296621,3.86651034389075,23.9055550327148,1.01179379566893e-06,6.77366353345602e-05
"Bra023324",-3.24707280583116,5.98214216667698,23.8530789374503,1.03975438975219e-06,6.94151583425114e-05
"Bra019846",-2.98959157984216,6.11730187573384,23.8265671603404,1.05417385170269e-06,7.01826786117765e-05
"Bra001903",1.61821034079142,3.47926442472683,23.821247562299,1.05709118987531e-06,7.01826786117765e-05
"Bra014977",-2.28451241153008,3.92015758537725,23.7497721067077,1.09708364880893e-06,7.26372132657679e-05
"Bra010472",2.36193007281085,2.11171346789998,23.7295185346071,1.1086895300564e-06,7.29959127651929e-05
"Bra036192",2.61635017238483,1.76976722720239,23.7247971756814,1.11141265438076e-06,7.29959127651929e-05
"Bra002790",2.45515075389955,2.42140009976847,23.7220111234331,1.11302270340485e-06,7.29959127651929e-05
"Bra000318",1.74838889124174,6.46083692429254,23.7191991942025,1.11465007842331e-06,7.29959127651929e-05
"Bra019785",-1.19841071545488,5.72770969947489,23.635969030271,1.16391459346078e-06,7.60150090740117e-05
"Bra018806",2.19975912226742,3.94312701573934,23.5598849825606,1.21085756255627e-06,7.8866532949803e-05
"Bra009238",-2.29201876096688,6.17676729085979,23.5238656683605,1.23373872601829e-06,8.01396663273611e-05
"Bra011190",-2.382177102369,3.82367583708552,23.5091760015646,1.24319432236065e-06,8.05078900066337e-05
"Bra006173",2.04508199530325,2.13877144560959,23.5046736377386,1.24610697688557e-06,8.05078900066337e-05
"Bra024927",1.97487124158646,5.89540611839875,23.4752112889701,1.2653363241356e-06,8.15310810034181e-05
"Bra012925",-1.88631266664773,4.82596939433957,23.4155956260039,1.30516120193646e-06,8.38723110356708e-05
"Bra024040",1.24216516122907,4.23317844093707,23.3932408556777,1.32041679066369e-06,8.46263923914962e-05
"Bra014302",-1.56499623586088,6.14227612233972,23.3667488812752,1.33872746217882e-06,8.54168195864718e-05
"Bra020975",-1.74254816413919,7.04240597135758,23.365125515078,1.33985774253557e-06,8.54168195864718e-05
"Bra023077",1.3435806005784,4.25071800320557,23.3551163445482,1.34684787325424e-06,8.56352957296097e-05
"Bra002963",2.34966058991834,7.38445718754593,23.3487569596685,1.35130808326981e-06,8.56921859454003e-05
"Bra011219",1.4559542375404,3.70556348120194,23.323027847491,1.3695051453538e-06,8.6617596482719e-05
"Bra022003",-1.23797824555905,4.72568148406661,23.304885435594,1.38248402965387e-06,8.72089794454096e-05
"Bra012597",-2.38852002816849,2.7600136222073,23.2883771497058,1.39440104835418e-06,8.77304575815299e-05
"Bra001662",1.86430965131218,3.70884621920417,23.2642957091029,1.41196999989902e-06,8.84146362787761e-05
"Bra022302",1.4543582117104,4.90606494431481,23.263392909392,1.41263295044728e-06,8.84146362787761e-05
"Bra040319",1.28685499052065,6.92436091359594,23.2066737354871,1.45491546632811e-06,9.08245151109864e-05
"Bra005104",3.09423483218995,2.71685498571501,23.0617520393178,1.56880645534106e-06,9.76805553048371e-05
"Bra013628",1.39381393382423,4.69393290931333,22.9897686661053,1.62865871453659e-06,0.000101145177119309
"Bra036637",1.74080276285661,2.85696433838813,22.9832476634215,1.63419261478083e-06,0.000101227281710419
"Bra021074",-1.96819708700533,6.36364025040497,22.9661918755281,1.6487559608347e-06,0.000101866840006944
"Bra029010",2.29102802095774,1.86798618664709,22.8953175060657,1.71068079062266e-06,0.000105421800312372
"Bra028607",-1.50225158588978,4.65898448172353,22.7655142069658,1.830206246281e-06,0.000112499173716413
"Bra001164",1.99437926085916,4.65667499757109,22.7594697974572,1.83597181148621e-06,0.000112533119075058
"Bra027161",-1.87429903112752,3.54764974862562,22.7551296365725,1.84012298396013e-06,0.000112533119075058
"Bra039160",-1.53362936484474,5.2106750199248,22.7407035294895,1.8539886938792e-06,0.000113093310326631
"Bra014984",2.4378952143048,8.35589061075986,22.7335507972808,1.86090238636608e-06,0.000113227665706132
"Bra001642",-1.34318569676704,7.08553005115592,22.7217145827842,1.87239989522671e-06,0.000113361079613592
"Bra039524",-1.46937049507425,7.3156959027469,22.7215826603126,1.87252844331347e-06,0.000113361079613592
"Bra010296",1.54253174337865,4.49457741793971,22.6600020540657,1.9335109127891e-06,0.000116758797180837
"Bra018348",-1.54535355054149,7.72247813260573,22.6354644698172,1.95836167349754e-06,0.000117862834406664
"Bra002328",-2.33395264918664,3.77157437165079,22.6322883754641,1.96160163779087e-06,0.000117862834406664
"Bra029248",1.36999972195226,4.77688641796548,22.6134256490257,1.98095478435315e-06,0.000118728846102602
"Bra028569",1.84052228634796,3.56859351764952,22.6011891437976,1.9936117429934e-06,0.000119190210525133
"Bra029416",-2.58869079469735,4.48789711254304,22.5837545645544,2.01178564730863e-06,0.000119978303343463
"Bra011961",1.23088817420326,6.95730579662019,22.5668367405058,2.02957975025565e-06,0.000120739900291199
"Bra026425",-1.3395388931194,4.89727137421346,22.5482591963505,2.04930147205511e-06,0.000121612127356475
"Bra023490",1.20657654271323,4.62763410851133,22.5429337765548,2.05499025176947e-06,0.00012164934904194
"Bra004776",1.1026473589159,6.73221703751922,22.5119196175238,2.08843673754757e-06,0.000123071739063144
"Bra013684",1.80796686655525,5.02752440286124,22.511162726224,2.08925977938598e-06,0.000123071739063144
"Bra032650",1.76300713435772,3.17522402781368,22.5063788156627,2.09446932531757e-06,0.000123076957859859
"Bra033337",-2.01274580370203,7.32774164882754,22.4840893947357,2.11891421227207e-06,0.0001242097175067
"Bra040624",1.55638933352983,3.79062709236857,22.4364268129446,2.17215058204513e-06,0.000127020601189471
"Bra035662",2.27307978359531,1.82403919702883,22.396315371542,2.21799120567716e-06,0.000129386409313701
"Bra021759",1.46340845134216,5.6159075136021,22.3774550661841,2.23987957224321e-06,0.00013034689016778
"Bra027030",-2.48281854270462,4.52503751683309,22.353991319839,2.26741320991955e-06,0.000131630456732383
"Bra003959",5.57860548203964,4.65003824010839,22.3195603698904,2.30843224659965e-06,0.000133688820758496
"Bra008132",1.85471826656321,6.4987195926056,22.2913605984735,2.34258178176812e-06,0.00013534040995917
"Bra004679",-1.78085583808431,4.15273862616515,22.2389869882066,2.40735598408333e-06,0.000138749145615009
"Bra000754",2.05700487545934,3.26934229274847,22.2316571115441,2.41656358425543e-06,0.000138946624842094
"Bra013395",-1.32098533146713,6.81749928309632,22.2252701563871,2.42461551188973e-06,0.000139076871629493
"Bra029414",1.54485032679121,6.22498862977321,22.2144262007361,2.438347996207e-06,0.000139531561287712
"Bra027922",2.82049769237554,2.98045656458839,22.1966570235878,2.46101928287654e-06,0.000140494388229584
"Bra020836",1.67639329207487,6.66548556418666,22.1613461073396,2.50670129697835e-06,0.00014276317291843
"Bra023293",-1.24281054013401,6.16732273403756,22.1261466985693,2.55308576659584e-06,0.00014506114258715
"Bra022530",-1.34732506034315,3.62944085198226,22.11130259581,2.57290400458705e-06,0.000145842393505295
"Bra002962",2.23666853468826,2.41211917793412,22.0969331111498,2.59223559050518e-06,0.000146592447487533
"Bra013678",1.57365632391897,6.51847517290365,22.0595585698743,2.64320157474175e-06,0.00014912372452428
"Bra010579",-3.10430061790355,3.23401843473481,21.9756103744587,2.76137337411595e-06,0.000155360122558064
"Bra037524",1.58966764015701,4.32155086961936,21.9719330115486,2.76666940396319e-06,0.000155360122558064
"Bra016225",1.40302716794048,3.53590062743215,21.9628803316197,2.77975026986546e-06,0.000155730811156052
"Bra025518",-1.24893887920388,6.63949414147881,21.95695726275,2.78834249957299e-06,0.000155848892173807
"Bra026237",1.43294915330171,4.61517507844925,21.9070309157486,2.86183468575428e-06,0.000159585463659903
"Bra027243",-1.62850577390839,8.01370563568511,21.8737469395169,2.91190570962268e-06,0.000162001717187665
"Bra017138",1.25767892134334,4.52145689928582,21.8518048387124,2.94539427532894e-06,0.000163486388021376
"Bra101355",1.94265804972627,2.13889658256852,21.8045544955264,3.0188267852109e-06,0.000167176228008661
"Bra019584",-1.52139821455777,8.36060155828604,21.7485346765085,3.10827183272709e-06,0.000171733805121294
"Bra030066",1.09767617624107,4.42031461262088,21.7021129310396,3.18440343819273e-06,0.000175157401209846
"Bra038792",2.17577507754915,2.70469109753843,21.7018665048179,3.18481252927947e-06,0.000175157401209846
"Bra034904",-1.81511410770343,3.8302479276773,21.6500163198365,3.27207226252158e-06,0.0001795456273001
"Bra036059",1.84167306511073,6.25686018270481,21.6118727224436,3.3377928269505e-06,0.000182734653309631
"Bra037743",1.85019816969891,4.51308835509223,21.5510477282428,3.44534410634437e-06,0.000187968158094789
"Bra036562",-2.60663630396789,3.12047570992731,21.5489977894312,3.44902878088549e-06,0.000187968158094789
"Bra011171",-2.79219801613108,2.00234222456562,21.4600996993459,3.61268149408366e-06,0.000196116339418382
"Bra022923",1.93204110236874,4.94675334262611,21.4589439129137,3.61485971383637e-06,0.000196116339418382
"Bra027708",1.8727414771048,3.04699252986804,21.42763582261,3.6743676078108e-06,0.00019889583577956
"Bra005062",2.89922981345552,3.57570207718508,21.3970715136385,3.73340994902207e-06,0.000201637695988306
"Bra022870",1.67219092986358,6.21876431741716,21.3497370831999,3.82673231674805e-06,0.000206214539239288
"Bra001349",-2.26380834541046,4.01703224278695,21.3305782719107,3.86516717462566e-06,0.000207819749160969
"Bra030116",-1.20643596991914,6.34588952530722,21.2509155452321,4.02917872396769e-06,0.000216154646097856
"Bra017224",-2.07716160477822,2.64832112039428,21.2435397130628,4.04471308413076e-06,0.000216504753371935
"Bra013657",2.40229387528746,2.01612528156251,21.1720086981929,4.19851889231122e-06,0.000224238229017351
"Bra017093",1.84010980340901,3.70320006055367,21.106497075936,4.34452618394248e-06,0.000230773278407406
"Bra021748",1.9595363694457,2.48072745891181,21.1016723313118,4.35547853827851e-06,0.000230773278407406
"Bra000011",-1.08897228973364,4.832093248511,21.1002761826955,4.35865301488238e-06,0.000230773278407406
"Bra025323",-1.43853594791327,7.7672276696802,21.0999981222835,4.35928552870775e-06,0.000230773278407406
"Bra027421",-1.27548183939044,5.57040557523656,21.090886749749,4.3800625288442e-06,0.000231363566633498
"Bra010890",1.18534841634436,4.18195048859343,21.0805194224891,4.40382442629546e-06,0.00023210858829295
"Bra003450",1.03307465085518,4.90836932156017,21.0744450951928,4.41780683375215e-06,0.000232336038167175
"Bra004946",2.03114573737082,3.42375329202604,21.0682855902739,4.43203080531839e-06,0.000232575171124502
"Bra028893",-1.73603887091498,6.11722583101432,21.0573517440476,4.45739332626186e-06,0.000233396494996465
"Bra003052",-1.22685600758123,4.68328359743541,21.0503072411008,4.47381109492201e-06,0.000233627911700851
"Bra002965",1.31155071669136,4.74454597026507,21.0471220427371,4.48125436024351e-06,0.000233627911700851
"Bra007433",1.04282666544803,4.75101285542391,21.0363927734263,4.50641839147483e-06,0.000234431297880316
"Bra020323",2.37614575902686,9.67058724876168,21.0049783028873,4.58091515829746e-06,0.000237792040852097
"Bra023353",1.50814421889616,3.40073039182667,20.9759089693616,4.65095120489101e-06,0.000240860188758679
"Bra022342",2.48244815239877,3.69212555999398,20.9721587638536,4.6600643993004e-06,0.000240860188758679
"Bra031784",-2.03375362694563,5.26672999397697,20.96199633623,4.68484980629915e-06,0.000241251613998091
"Bra001348",-1.27466006275809,6.30930381563376,20.9570200931596,4.69703470296328e-06,0.000241251613998091
"Bra002189",-1.83677290190204,7.35843287797716,20.9567278321662,4.69775132525201e-06,0.000241251613998091
"Bra039950",2.25931509052648,3.35833708024652,20.9488119763531,4.71720274726787e-06,0.000241734010293894
"Bra028912",1.24566891457739,4.36869257344595,20.913953690181,4.8038253372044e-06,0.000245649230115682
"Bra005839",1.72992370281586,4.06734716139993,20.9048366533076,4.82674329867222e-06,0.000246297130446472
"Bra016724",2.00848832429107,2.00808858423674,20.8743471821507,4.90418633405109e-06,0.000249718674475814
"Bra038432",-3.2294646177343,4.49772954901391,20.8431529139068,4.98471037484183e-06,0.000253282302640483
"Bra003978",2.01787119544326,1.91071243933547,20.8268846265224,5.02723000055438e-06,0.000254903894163131
"Bra011880",1.72207293440017,4.4212783601451,20.7974429673669,5.10510787818819e-06,0.00025830771104079
"Bra020799",-1.89887211238044,2.90177076381441,20.7697815343228,5.17937968465622e-06,0.000261515149876108
"Bra040642",1.47822685654242,3.57909707471103,20.7521547186419,5.22727298118277e-06,0.00026338003947536
"Bra010542",-1.31739845973194,4.60091512178077,20.7435692462711,5.25076103148788e-06,0.000264010022240125
"Bra000376",-0.991953396501894,5.22831276156834,20.702831483489,5.36366295199273e-06,0.000269123748200821
"Bra006304",1.52481746289122,2.9256591595419,20.69507394952,5.3854370108756e-06,0.000269653318998717
"Bra018557",-1.45328701382398,3.74145490236735,20.6089288553991,5.63327705431545e-06,0.000281476467200452
"Bra028213",1.26555460552088,3.86821397992573,20.5972491211728,5.66774962014731e-06,0.000282611399109171
"Bra025250",1.9184492730694,2.36255451118629,20.5913668502512,5.68519114703018e-06,0.000282894169829655
"Bra011259",1.40391329504515,3.13411062016298,20.5809548566029,5.71619593672119e-06,0.00028384928335363
"Bra008655",-4.10638798990646,2.02958591512961,20.5663426393597,5.75999456715134e-06,0.000285434452426629
"Bra009313",-3.73298744588002,4.38484191058922,20.5621883584413,5.77250798354901e-06,0.000285465960651475
"Bra011821",3.62454109945557,4.11138637884607,20.5330132731774,5.86116049989449e-06,0.000289254890050234
"Bra033396",-4.0551868799849,4.10440018170675,20.5215109643544,5.89648629155178e-06,0.000290065463291353
"Bra031912",-1.45759959229178,5.48988846866485,20.5198117337375,5.9017230402543e-06,0.000290065463291353
"Bra027635",1.64164791509065,6.28053614963133,20.4432638964597,6.14253695001588e-06,0.000301285169503432
"Bra039022",1.61373562369676,3.91371779832475,20.4337766964462,6.17306194179226e-06,0.000302080546272369
"Bra010102",1.42419592023114,3.58520665333322,20.430422422349,6.18389068677729e-06,0.000302080546272369
"Bra003200",-1.24685966241566,5.33899396949649,20.4199156940919,6.21793355790634e-06,0.000303127414058258
"Bra007051",1.49369565694247,3.53989646477689,20.3996253996573,6.28420952132224e-06,0.000305738242177042
"Bra031879",1.56145263526678,4.93747711990488,20.3922692766717,6.30841221397857e-06,0.000306295715456083
"Bra007694",1.71915314787621,2.63164120678975,20.3881728319261,6.32193063722763e-06,0.000306333227691792
"Bra037811",1.97210308364316,3.92355408921049,20.3677684754043,6.38970016839049e-06,0.000308685116490196
"Bra030726",2.27165025894118,2.19457231117283,20.3658363838991,6.39615494766237e-06,0.000308685116490196
"Bra040203",-3.25704320348776,4.53694841642952,20.3549362873108,6.43269307471767e-06,0.000309826343402333
"Bra002490",-5.92770664304836,1.31152930463151,20.3216723046359,6.54549741549594e-06,0.000314628969768059
"Bra010820",-2.10711392075134,6.63839174528231,20.2453041002392,6.81204638058321e-06,0.000326787869682509
"Bra014361",-1.4614419356817,3.23470152265086,20.2020990893134,6.96764373172833e-06,0.000333586353482786
"Bra038365",2.15164239808737,2.53583816232201,20.143463925325,7.18453330838385e-06,0.000343286428496416
"Bra040549",1.82984318386814,2.83858215871859,20.1193287591326,7.27576571981504e-06,0.000346955859742132
"Bra018986",1.36595336207725,7.88579241319113,20.1083181225731,7.31777202840981e-06,0.000348267986001587
"Bra029943",-1.56822083053705,5.07710895744605,20.1019440906558,7.34220055648129e-06,0.000348478834975539
"Bra006118",1.33674952133154,7.00308554575699,20.0996009599329,7.35120118717642e-06,0.000348478834975539
"Bra101750",1.49300925796886,2.89622072534244,20.0159904372091,7.67972694154864e-06,0.00036333574274248
"Bra012910",1.53771799341821,4.14338673959607,20.0082069199422,7.71105027191256e-06,0.000364100947416791
"Bra001034",-1.78857135940063,7.60684319037803,19.9950684595272,7.76421482783923e-06,0.000365747528724703
"Bra033267",1.95768583188097,5.01971843181604,19.9920802208079,7.77635795865537e-06,0.000365747528724703
"Bra006293",-5.80077908399607,1.8336747962836,19.9850112120383,7.80515982858568e-06,0.000366385178359821
"Bra018799",-1.08163723508857,4.29871747919802,19.9499296125762,7.94968815881136e-06,0.000372442115416905
"Bra012907",-1.53296913329272,3.55372926819558,19.9421407310033,7.9821393523618e-06,0.000373234897265882
"Bra011585",-1.43091530707684,8.92986076274352,19.9108595418755,8.11381279321966e-06,0.000378496289741902
"Bra002849",-1.90970623478432,4.77749082757933,19.9079528694343,8.1261581720405e-06,0.000378496289741902
"Bra022416",1.30681402989654,6.00842371588216,19.8948137782856,8.18219894855585e-06,0.000380369380134606
"Bra031989",1.88966952223418,2.11504199492921,19.8353942157577,8.44051968611729e-06,0.000391620560108384
"Bra032693",1.78647101408829,2.42242747230741,19.8056267879745,8.57299325315235e-06,0.000397000616274111
"Bra000419",-1.77174427187519,4.75539921848907,19.7959490951118,8.61650982388259e-06,0.000398248455975373
"Bra034611",2.24700817728277,1.46475404659034,19.7322163106778,8.90868208022294e-06,0.000410694840283651
"Bra020828",3.31600718986935,2.38621508772693,19.7297950131145,8.91997614329974e-06,0.000410694840283651
"Bra024638",2.0147172808573,2.39085162922877,19.7112394021081,9.0070067479314e-06,0.000412082559444259
"Bra020697",-2.03767040512866,4.65144274476714,19.7108929009304,9.00864001081507e-06,0.000412082559444259
"Bra004054",-1.17093756220333,5.83356254509069,19.7060727688614,9.03139097739998e-06,0.000412082559444259
"Bra040159",3.29004497636079,2.70649134149205,19.7056004364816,9.03362348166986e-06,0.000412082559444259
"Bra027953",2.7266985939165,3.86976214157803,19.7051304558696,9.03584542011836e-06,0.000412082559444259
"Bra034778",-2.67432640009435,3.51191372311868,19.6982542839262,9.06841687247254e-06,0.000412784718017055
