"","logFC","logCPM","LR","PValue","FDR"
"Bra017980",-1.65317374973946,5.2969461980655,84.5630807851293,3.72149885404752e-20,6.94968946838991e-19
"Bra020621",2.82775025500774,2.39228034475515,84.5244456409917,3.79493566497644e-20,7.08132637981707e-19
"Bra010816",-5.16393977970771,2.1615695690096,84.5145619495044,3.81395407358967e-20,7.11129342161785e-19
"Bra011372",-1.5503413295936,4.08353283213371,84.461632709884,3.9174358097428e-20,7.29857769390375e-19
"Bra021746",-4.66606793069104,2.17660786968398,84.3196382300918,4.20913428075157e-20,7.8359669483798e-19
"Bra008392",-1.93679669423044,7.29626471456397,84.3061409396765,4.23796790041395e-20,7.88353873982576e-19
"Bra039777",-2.94078835643668,4.4612113827996,84.2433706751704,4.37467869979245e-20,8.13155667987716e-19
"Bra033784",3.98506367913614,1.63556146308891,84.2383386608093,4.38582732989343e-20,8.14597944719155e-19
"Bra000401",-2.26051278727248,5.78099157170064,84.199401679597,4.47306004074118e-20,8.30158494356552e-19
"Bra033174",6.68940559703782,1.08267374714183,84.1130067123322,4.67286325652013e-20,8.66570952987691e-19
"Bra029640",-2.34306576612631,6.45768601856584,84.0941065764606,4.71774959568256e-20,8.74220460930106e-19
"Bra004954",-1.42022043123675,4.88934248577848,84.0624892741055,4.79380448453812e-20,8.8762940663628e-19
"Bra028848",-3.40109492385271,7.54327424116248,84.0213640280719,4.89456860419201e-20,9.05589390555434e-19
"Bra030360",4.2007516206684,2.68245023190654,83.9630027167757,5.04121134623628e-20,9.32003642272636e-19
"Bra014984",-4.10811395024927,8.35589061075986,83.9454409702761,5.08619246872871e-20,9.39596846990206e-19
"Bra035469",-7.4225810407677,1.38081115983462,83.8833416298035,5.24849233091871e-20,9.68834598166669e-19
"Bra000017",-5.23645857842597,2.95963847763115,83.8770176257671,5.26530834788973e-20,9.71192792273076e-19
"Bra011025",-6.77722621465219,0.883546075629126,83.855434798792,5.32310562405867e-20,9.81100617857563e-19
"Bra018633",-3.5237945637945,5.24017724851119,83.8235100772918,5.40976339518606e-20,9.96308455478174e-19
"Bra002785",1.3829085590295,5.60491444788433,83.8134972683403,5.43723219568048e-20,1.00060060176864e-18
"Bra031728",-6.78828248357975,0.958533194583685,83.8046141216231,5.46171868827869e-20,1.0043377731759e-18
"Bra032910",-2.83039735196477,4.96499425489941,83.637833076298,5.94248624076259e-20,1.09190913081413e-18
"Bra029027",-2.70309935160235,4.19080667678588,83.5958850701474,6.06992818056021e-20,1.11447405570347e-18
"Bra010532",-2.46966399162382,4.03379021182819,83.5700754424729,6.14969502520647e-20,1.12825778805964e-18
"Bra018062",-2.44230631236029,6.53551864056439,83.5251902033665,6.29092208411312e-20,1.15328772974504e-18
"Bra003196",2.8719280411609,3.33382455934396,83.5025857384882,6.36326848968355e-20,1.1656615463495e-18
"Bra004771",-4.35860044140476,5.85031646192174,83.4662872776373,6.48118824565217e-20,1.18635855518663e-18
"Bra102692",2.06457241212918,3.85988140244855,83.3782181502391,6.77645648581408e-20,1.23946236818916e-18
"Bra017450",-1.69640313471116,4.5655913870701,83.3154227897863,6.99517184004625e-20,1.27849399242336e-18
"Bra002083",-6.55971709201674,0.785194354850773,83.2985159905502,7.05525511036019e-20,1.28849545077809e-18
"Bra038204",-6.82494826467464,1.01904978079221,83.2583893130078,7.19993167317413e-20,1.31339997154424e-18
"Bra027771",-5.28573461617224,5.49607988139549,83.2576702247665,7.20255122948867e-20,1.31339997154424e-18
"Bra033861",-2.46243148418034,7.03536676462385,83.2545278491422,7.21400973509271e-20,1.31449211503577e-18
"Bra012520",-6.53168511673641,0.763867844721946,83.2313679754332,7.29902531956618e-20,1.32897556462465e-18
"Bra013434",-7.55530600101918,1.37822261104499,83.2147968967227,7.36046903732011e-20,1.33914846966655e-18
"Bra000036",2.78784868797375,2.46019433309971,83.1121396020843,7.75281098833256e-20,1.40946338346131e-18
"Bra018503",-2.1489318393117,7.73347464455675,83.0352663244898,8.06024766307832e-20,1.46293384943587e-18
"Bra030380",-1.98844344667997,6.32431888314484,83.0348593871123,8.06190714332702e-20,1.46293384943587e-18
"Bra011159",-4.890037407102,1.15148997628963,83.0340550347856,8.06518827703471e-20,1.46293384943587e-18
"Bra001176",-2.4624799932999,3.56288112415345,82.9364710132669,8.47333049522213e-20,1.53580712761817e-18
"Bra030146",3.19357460511815,3.69542851664979,82.876188219197,8.73571954381983e-20,1.58217244548731e-18
"Bra006619",5.05087053604458,1.74121815610319,82.8262949169519,8.95902319637655e-20,1.62139430347676e-18
"Bra029073",-1.47524232046199,6.13234021020619,82.80969754769,9.03456526212983e-20,1.63383552678727e-18
"Bra039005",3.40112405543544,2.37534743306259,82.7890725578928,9.12932725982529e-20,1.64973121325294e-18
"Bra036499",5.72602135446487,2.27250875004416,82.7436407432736,9.34158659874563e-20,1.68681962670362e-18
"Bra025317",-4.89137918148132,2.45696584298775,82.7367155177983,9.37437230801566e-20,1.69146894933069e-18
"Bra036225",2.90681683448063,6.20263222814811,82.6990624462332,9.55465579780442e-20,1.72270515712252e-18
"Bra031568",-3.73857263621193,1.70630663926902,82.6973679975944,9.56284989578963e-20,1.72289006293409e-18
"Bra023585",-2.03948063848202,3.94716813633848,82.6865378342505,9.61538923029051e-20,1.73105816300226e-18
"Bra009220",1.94902840078396,7.15870782129672,82.664238467487,9.72447908126717e-20,1.74938720238904e-18
"Bra038875",4.49388205308806,1.59980182802062,82.615605516924,9.96670780774288e-20,1.79162195550705e-18
"Bra023151",-3.06138599552481,7.25455084982049,82.5699395169113,1.01996504556109e-19,1.83212555343911e-18
"Bra017407",-1.66356514830527,4.0417120623514,82.4919926142939,1.06099084506446e-19,1.90439536745923e-18
"Bra032879",5.97558550314574,1.56110346816743,82.480528887546,1.06716221746236e-19,1.91404303988733e-18
"Bra023969",-1.40190995507139,5.39898966088891,82.4725660498882,1.07147004451216e-19,1.92033639446722e-18
"Bra001377",7.38406385235197,1.64717015921884,82.462254474255,1.07707437587026e-19,1.92894229133128e-18
"Bra038272",-3.54449620812267,6.34878509483387,82.4288992087549,1.095404542162e-19,1.96030921566058e-18
"Bra008697",-4.55582380630998,1.24167405790702,82.4039760153763,1.10930431416874e-19,1.98370683681037e-18
"Bra033203",-5.36845705759674,1.26252679757197,82.3529025845947,1.13834183953404e-19,2.03331194434066e-18
"Bra005842",-2.05412539105083,3.12827257804931,82.3522184689151,1.13873590625053e-19,2.03331194434066e-18
"Bra007062",-1.73944351036456,4.01853069605839,82.3411092721182,1.14515419767616e-19,2.04325434201551e-18
"Bra001571",-3.3179610535873,3.38524602884719,82.2970480167387,1.17096876657205e-19,2.08776434241785e-18
"Bra004075",-1.84870341186138,4.46080808407416,82.2527087824922,1.19753383259089e-19,2.13354545088876e-18
"Bra000797",-3.31693502201039,3.53949253259472,82.2327526307421,1.20968611595188e-19,2.15359971191018e-18
"Bra015787",-4.07229843869645,2.50884194433765,82.2010469123342,1.22924746628282e-19,2.18680485600603e-18
"Bra033462",-2.00144872058639,4.6898128584128,82.182717670553,1.24069998979214e-19,2.20515467874859e-18
"Bra025882",-3.19664164782148,2.79589543630042,82.1816071233512,1.2413973039639e-19,2.20515467874859e-18
"Bra010965",1.38072436126444,6.1803001746176,82.0792326977264,1.3073912394676e-19,2.32066772890431e-18
"Bra032824",-4.2689048289956,1.98683467342029,82.0505744650563,1.32648612917954e-19,2.35282417923993e-18
"Bra020067",-1.84726678948233,4.73707192431382,82.047082164628,1.328832025618e-19,2.35524696929963e-18
"Bra016974",-2.54918397410248,3.87144201279266,81.9807682128517,1.3741733278913e-19,2.43381589996607e-18
"Bra003564",-2.28291998058023,5.89813448564819,81.9622205413866,1.38712977088253e-19,2.45495411733363e-18
"Bra033805",-3.69055702314046,2.3310447909297,81.9458706195217,1.39865227589298e-19,2.47352529792582e-18
"Bra007539",3.69081456739732,2.27506021338975,81.9023616913616,1.42978345386601e-19,2.52672173016291e-18
"Bra006272",-1.96352195366525,5.02294376152162,81.8967515913349,1.43384767454502e-19,2.53204224908267e-18
"Bra025641",-3.24672663246833,1.82333902429953,81.8489926553056,1.46891777265622e-19,2.59206826343756e-18
"Bra019905",2.02911343172015,4.5638171185046,81.8318870866244,1.48168625398608e-19,2.61268139606027e-18
"Bra040433",-2.66915816884586,7.57192990501445,81.7915711177618,1.51222109514554e-19,2.66456904697419e-18
"Bra004615",3.01733294088929,3.31628218224766,81.7881646915718,1.51482974143305e-19,2.66721011030051e-18
"Bra012722",-1.84112164073159,5.67494322738513,81.7811732307113,1.52019792126464e-19,2.67470255048861e-18
"Bra025730",-4.88479464290507,5.00136693870324,81.7624597999645,1.53466027358259e-19,2.69817300770183e-18
"Bra039767",7.01842540408224,1.32572975079275,81.624864472677,1.64531093473503e-19,2.89059963489925e-18
"Bra021209",3.4343031214693,2.08136687028783,81.6174887719865,1.6514626874595e-19,2.89928811032882e-18
"Bra014595",-2.04378791353942,3.32717013573208,81.6109222519207,1.65695889487142e-19,2.90681387440436e-18
"Bra003333",2.58086141655001,3.11384599299314,81.4210726086026,1.82402625422732e-19,3.19756724975196e-18
"Bra033095",-5.66678933496269,0.955388006935734,81.3904137164648,1.85254371376438e-19,3.24519210033624e-18
"Bra016079",-3.73109219815278,2.75282348997401,81.3520017238511,1.88890298033934e-19,3.30647445225607e-18
"Bra019749",1.84978159535287,3.75203412757857,81.3315320506513,1.90856942540791e-19,3.33846852767495e-18
"Bra041173",7.02126688100601,1.32941272880961,81.3162946539437,1.92334176812762e-19,3.36186153128575e-18
"Bra036859",-1.47795346320479,5.87564436035252,81.3048554930756,1.93450691104068e-19,3.37891999272905e-18
"Bra021571",3.13718468518601,2.91839929624815,81.2736225378966,1.96532297502343e-19,3.43025217005905e-18
"Bra031926",-2.32143248708984,2.88499183445138,81.150494003003,2.09166692098793e-19,3.64812211749085e-18
"Bra033031",-5.13431086706771,1.72427418577984,81.1336800104304,2.10953915419301e-19,3.67662538302209e-18
"Bra010130",-2.22155734802716,3.272792387285,81.1212144698336,2.12288778325629e-19,3.6972090567233e-18
"Bra034257",1.88269829799404,5.07216990029285,81.1136949918172,2.13098078020518e-19,3.7086163701268e-18
"Bra019085",-1.93633205117473,4.50279027815052,81.1014562379125,2.14421904267726e-19,3.72895517161399e-18
"Bra013696",-2.18539068846462,6.49951691452675,81.0875108322403,2.15940363400419e-19,3.75264692260713e-18
"Bra035829",-7.22813350980742,1.26393504621133,81.0134448437011,2.24187228676525e-19,3.89314729336098e-18
"Bra030419",1.80845141487586,6.36472637472948,80.8536201305004,2.43072139210968e-19,4.21804750454614e-18
"Bra031961",1.69268905811614,4.26921289610004,80.8435790968049,2.44310372187886e-19,4.2364758190214e-18
"Bra039967",-2.61694209952857,4.03259971165318,80.8344497725805,2.45441650946594e-19,4.25302425295633e-18
"Bra018506",-4.39111208047745,1.47815612100541,80.8036844339083,2.49292724394777e-19,4.31664361534875e-18
"Bra030303",-1.90732342197253,6.61570281453093,80.6955307482682,2.63317016011414e-19,4.5561995412659e-18
"Bra039113",-5.32033339222915,9.88460252610031,80.6868999812285,2.64469598167734e-19,4.5728505916283e-18
"Bra020362",-2.35344180076149,2.48308270994415,80.6809730976243,2.65264015807426e-19,4.58328925658927e-18
"Bra016503",1.42267045195548,5.70404046427947,80.6762941552205,2.65892849645843e-19,4.59085398591105e-18
"Bra000821",-2.17635724884815,7.36257670550377,80.6693064357007,2.66834752659911e-19,4.60380936498801e-18
"Bra035708",-3.23422185714349,7.24036574014035,80.5448612009028,2.84179489235407e-19,4.89954795142308e-18
"Bra021888",-4.01190490736573,2.41898675564669,80.5258504656529,2.86926668796573e-19,4.94336599129523e-18
"Bra032878",-2.3075502915389,4.39381990754366,80.514724765077,2.88546713701297e-19,4.96771612972563e-18
"Bra015781",3.31443212775656,7.07336707783346,80.5081719141815,2.89505171199758e-19,4.9806494521224e-18
"Bra029309",1.87894001680738,7.17415208654592,80.505611194258,2.8988058157313e-19,4.98354069923363e-18
"Bra011939",3.05093365420256,5.41643344540312,80.4027224398929,3.05374185836927e-19,5.24614952280537e-18
"Bra033116",-2.58417940203798,3.58907405055757,80.3980062378425,3.06103905880973e-19,5.25492948138807e-18
"Bra102174",-2.90711889007883,2.49603760553365,80.355577146151,3.12747732111648e-19,5.3651527434485e-18
"Bra039116",1.76663897489985,5.52511465872269,80.3382859593613,3.15496493878872e-19,5.40844702844851e-18
"Bra003239",-1.87137229863832,5.55377040640387,80.3140158734888,3.19395497018624e-19,5.47138373153642e-18
"Bra010060",-2.75562669352489,2.84830294375039,80.308322864877,3.20317039236654e-19,5.48326190955395e-18
"Bra030615",3.21190519934936,2.27880861339606,80.2250038300217,3.34112442716802e-19,5.71534409128514e-18
"Bra025375",1.68999059414529,4.46065258554184,80.2014171180321,3.38124616712406e-19,5.77986275822614e-18
"Bra013616",1.67911291179799,4.81056590623225,80.1656243403563,3.443053293852e-19,5.88133211545408e-18
"Bra038648",4.09725829201068,2.30526216476968,80.1352840345472,3.49632925680602e-19,5.96809498281788e-18
"Bra023801",-3.37766472181947,1.79859644475988,80.1061380622348,3.54828443155143e-19,6.05248176209419e-18
"Bra017371",7.02309940251773,1.34392541295447,80.0814696335935,3.59286097527898e-19,6.12417167942235e-18
"Bra005002",2.15426254656564,4.901587525948,80.0140795105767,3.71751300621375e-19,6.33215503836579e-18
"Bra001691",-1.85415924103626,3.56033079604746,80.0112462421872,3.72284745404658e-19,6.33675040443028e-18
"Bra017663",-5.72352004366622,1.00203717113635,79.9103422338245,3.91790435285755e-19,6.6640419827727e-18
"Bra033688",2.30701120240663,4.13996049838539,79.8539790497371,4.03127604717629e-19,6.85202889093599e-18
"Bra034390",-1.59509906685754,5.12789558555665,79.8351687908087,4.06983762943167e-19,6.91268392832232e-18
"Bra007736",1.53810640716851,4.60191034239664,79.8094232820467,4.12321548973286e-19,6.99840120623161e-18
"Bra028476",2.85543711047412,2.53729298011892,79.6887548741248,4.38288064444375e-19,7.43388520879048e-18
"Bra019289",-2.47985421033454,2.46539659331396,79.5878476842818,4.6125383533402e-19,7.81013019993166e-18
"Bra033922",-6.98175195379315,1.06400324262279,79.5871354726181,4.61420135441896e-19,7.81013019993166e-18
"Bra006242",2.0266816253289,3.34712090264104,79.5870262009362,4.61445655484021e-19,7.81013019993166e-18
"Bra033526",3.50255070927035,5.69831794193083,79.581260724449,4.62794167981644e-19,7.82744196570783e-18
"Bra040520",-7.78451326512276,4.73324676810957,79.4991676394107,4.82428515726529e-19,8.15378828900942e-18
"Bra019549",-6.50324828073312,1.50240955450732,79.4892410544137,4.84858455499791e-19,8.18909917040196e-18
"Bra028337",5.79108836962244,1.4407022178401,79.3314798326434,5.25162306685886e-19,8.86358910034311e-18
"Bra001996",2.5709193960051,4.28881106148778,79.301959904845,5.3306800334677e-19,8.99070624030615e-18
"Bra019026",-1.60650067861967,6.28730043928247,79.2992970157971,5.33786975681851e-19,8.99651905577673e-18
"Bra028013",-2.50003348298048,7.08494155113956,79.2468058900509,5.48159119193961e-19,9.23227489187643e-18
"Bra033274",-3.87986074068131,2.18396404128431,78.9387097989178,6.40670283788533e-19,1.07828218491412e-17
"Bra025798",-2.61840411694248,4.40091793126005,78.8683594521943,6.63895844153943e-19,1.11659011325373e-17
"Bra102018",3.58553809028797,1.89053200851908,78.8056411949768,6.8531094637894e-19,1.15180162834066e-17
"Bra101355",-3.43550655034459,2.13889658256852,78.7984910540332,6.87795823190436e-19,1.15517014776792e-17
"Bra029455",-2.09763904934791,3.08251849415607,78.7748427212049,6.96078667306095e-19,1.16826499232086e-17
"Bra009963",-1.55306565298084,4.8968129469653,78.6451441199311,7.43312216601107e-19,1.24666893327223e-17
"Bra003864",-1.47260453040739,5.5645241276206,78.4793931124524,8.08371139015227e-19,1.35483904847224e-17
"Bra000549",1.87863721861307,3.57624440178798,78.4725866538312,8.11161230246165e-19,1.35856787510358e-17
"Bra024859",6.81605218120606,1.17774848136369,78.466205726236,8.13785636320474e-19,1.36201420496701e-17
"Bra018545",1.57532358592482,6.02894090895515,78.3576751451688,8.5974661209136e-19,1.43793667884508e-17
"Bra011241",3.60333953475984,4.05596649050157,78.3439071622012,8.65759753917423e-19,1.44698678203417e-17
"Bra022974",2.64380630414814,5.33980115986496,78.2659667673606,9.00601930447251e-19,1.50417420405624e-17
"Bra033642",-3.05677355322923,4.61653503027146,78.2601998838741,9.03234987732803e-19,1.50752428438682e-17
"Bra011505",-1.7352416927415,6.21342788074982,78.2393933262809,9.12799069088229e-19,1.52242975894979e-17
"Bra033037",2.79503728786346,3.23589710138347,78.1808989826698,9.40233175533993e-19,1.56709876149681e-17
"Bra033745",3.23211744288612,2.20908792772451,78.1312105664101,9.64184178721933e-19,1.60494893266056e-17
"Bra003623",-1.78830134870945,5.68316222227055,78.1310179260969,9.64278213681389e-19,1.60494893266056e-17
"Bra025726",-3.11575936182811,6.60638886458415,78.1194287062801,9.69952255887018e-19,1.61327560678122e-17
"Bra023083",2.28206044193936,6.78260160651328,78.1146172692761,9.72317718684021e-19,1.61609156644895e-17
"Bra007945",2.11832767396601,6.13572314576716,78.0725078125756,9.93267942917222e-19,1.64977206220266e-17
"Bra034774",3.80313129384381,5.16270378845238,78.059770031487,9.9969373354985e-19,1.6592982867498e-17
"Bra008242",2.49475211225025,9.03799448848832,78.0560073839174,1.00159980907891e-18,1.66131468677726e-17
"Bra025961",-2.0759119620829,6.36711310057508,78.0447386230519,1.00733009343561e-18,1.66966699762976e-17
"Bra031132",2.5022802412246,6.20148191039286,78.028070088827,1.01586640468352e-18,1.68265562854332e-17
"Bra033109",6.71400714097903,1.10345552249558,78.026576335077,1.01663491159253e-18,1.68276883369248e-17
"Bra000950",1.26377899747101,5.37572952527846,78.0215567139375,1.01922167112406e-18,1.6852678275932e-17
"Bra009590",-3.29094176868793,3.18068289010309,78.020926183589,1.019547067205e-18,1.6852678275932e-17
"Bra025312",-1.38964637038098,5.99059832688216,77.9441098008465,1.05997709675177e-18,1.75089275211903e-17
"Bra024107",-2.8372411168887,6.30019722333799,77.9294543190692,1.06787083524137e-18,1.76272030591971e-17
"Bra009185",-4.18746133150754,1.51825492215359,77.9237918397529,1.07093648627143e-18,1.76656743383991e-17
"Bra006179",-2.1296399424121,4.47967426019337,77.9082826031128,1.07937829811776e-18,1.77927146892745e-17
"Bra036713",2.34799833751022,3.73483642469536,77.9036758634808,1.08189858507487e-18,1.78220360477652e-17
"Bra030540",-2.00050403854769,5.56641936803607,77.8519113923981,1.11062619193483e-18,1.82827328061381e-17
"Bra003394",4.02972015421683,5.05081217729332,77.848002671025,1.11282613926875e-18,1.83064089193601e-17
"Bra019494",-2.13555535031746,5.26290873903698,77.8461333057272,1.11387981529409e-18,1.83112089471807e-17
"Bra040288",-1.78278711038786,3.83626003498853,77.800595702661,1.13985783099053e-18,1.87254566712416e-17
"Bra036800",-3.21104063052323,5.18309933018502,77.7880133516311,1.14714200156019e-18,1.88322478589464e-17
"Bra007179",1.338540943178,5.57089331752164,77.7438264368615,1.17309354591442e-18,1.92451401245783e-17
"Bra025701",-6.56083351306447,0.807912183482343,77.7338842775591,1.17901317118969e-18,1.93290604068028e-17
"Bra101071",-2.87774855641634,2.40378545235416,77.6036757488818,1.25935536334155e-18,2.06321382430476e-17
"Bra100283",-3.3420248795237,1.46117640651787,77.5979068783902,1.26303894418154e-18,2.06783909975879e-17
"Bra014875",1.44542712119883,6.26048010233838,77.4954221261588,1.33030442975974e-18,2.17648309495204e-17
"Bra019277",-2.46168915817345,6.57932829449807,77.4090322386178,1.38978200183432e-18,2.27224630150245e-17
"Bra002126",-4.63528514486089,2.09430714038798,77.3788241887378,1.41120131641681e-18,2.30569765049365e-17
"Bra006903",-2.26149848181903,2.91873730856633,77.2554321848055,1.50217773892218e-18,2.45267253921573e-17
"Bra000121",-4.43760388175326,1.46631874289822,77.2095341342604,1.53749552391238e-18,2.50863322618535e-17
"Bra023419",-1.60494915492696,5.38261662820848,77.1641063796893,1.57326925905199e-18,2.56526142279888e-17
"Bra007040",-3.66358142923873,3.32697890330458,77.0113399945477,1.69979160070295e-18,2.76968076822338e-17
"Bra023528",-4.12759803588159,7.84147339668873,76.9964949530175,1.71261632017805e-18,2.78868703517339e-17
"Bra012713",1.96780328521875,4.05868274583136,76.9687934909657,1.73680716939036e-18,2.82616272912173e-17
"Bra030011",2.22381403408523,3.26535629539959,76.959287434713,1.74518705126584e-18,2.8378772388446e-17
"Bra007041",-2.35897690135904,7.16554950878268,76.8118013109214,1.88050520406977e-18,3.05585274338154e-17
"Bra025819",2.60412135219829,10.2922965121861,76.769733855678,1.92099137551821e-18,3.1195342377841e-17
"Bra021666",2.1210864404752,3.35721647393154,76.7024895920492,1.98752657611368e-18,3.22540268266821e-17
"Bra027841",-6.79137158638163,0.896365699793904,76.6981110039988,1.99193808461335e-18,3.23038056178119e-17
"Bra100163",-6.4608770760574,0.719280623160065,76.6567189551766,2.03412833557043e-18,3.29657723648683e-17
"Bra015392",2.19593628603412,2.72858619913045,76.6515325036916,2.03947743700499e-18,3.30301891650795e-17
"Bra019774",-3.2913881405961,4.4996565169443,76.6010193455741,2.09231626508608e-18,3.38631172492113e-17
"Bra100228",6.99619759707134,1.28789501083226,76.5146049601706,2.18590387439367e-18,3.53528684395346e-17
"Bra029767",-1.53022055742311,5.26413813350269,76.5133385240284,2.18730612339136e-18,3.53528684395346e-17
"Bra016295",3.57038137367031,2.43296796818172,76.4479701619847,2.26091982227943e-18,3.65181095488332e-17
"Bra007683",3.92724434187201,3.38770673238776,76.4268085132422,2.28527776046862e-18,3.68867466051732e-17
"Bra006415",-1.80128465639859,3.88706454732716,76.3919653462932,2.32595696147947e-18,3.75181541021461e-17
"Bra038671",-2.50259597269183,6.0768048449034,76.3819038664504,2.33783790036306e-18,3.76845044247657e-17
"Bra033070",3.26577160532452,2.42202181907507,76.3486579344093,2.37752923326909e-18,3.8298617689269e-17
"Bra029477",1.43926847877447,5.32052884080162,76.2552376593957,2.49270642566344e-18,4.01270637872707e-17
"Bra010643",-2.35422411559975,4.91456557559639,76.251142975647,2.49788048741933e-18,4.0183440183826e-17
"Bra034690",1.72521012949081,5.44106780254864,76.2220541874173,2.53494777683155e-18,4.0752464794896e-17
"Bra029140",-3.24665406816764,3.74629348001964,76.1939898332588,2.57123107132854e-18,4.13081334012768e-17
"Bra016883",1.8718152492808,5.8428460771506,76.0393331818943,2.78070349849539e-18,4.46392910428817e-17
"Bra024498",-2.04049818943963,4.91297886370853,76.0382039175081,2.78229416585823e-18,4.46392910428817e-17
"Bra025156",-1.83030221671509,6.69815515063002,76.0047735813567,2.8297982862345e-18,4.53711621156504e-17
"Bra030676",-2.6917365785547,4.20445058445654,75.8677461499816,3.03314206237836e-18,4.85990242181343e-17
"Bra102448",3.687720142621,1.83103913942882,75.8216592096807,3.10476749448719e-18,4.97135123001367e-17
"Bra021796",-7.83943870121027,1.91054821103207,75.7580935428283,3.20634166811549e-18,5.13057361194991e-17
"Bra021491",3.02476950485773,3.73482902807843,75.6726193225472,3.34818418264253e-18,5.35397595779311e-17
"Bra008073",-2.75701442584822,4.94077477267053,75.6643267478798,3.36227519332893e-18,5.37293364338214e-17
"Bra024964",-1.45708354032328,5.61080825366789,75.4847280944534,3.6824411531194e-18,5.88065054312768e-17
"Bra039118",-1.96141995408455,4.8058232017056,75.3992672426809,3.84532686143096e-18,6.13669228337528e-17
"Bra014904",-1.62065625313319,4.07051451270177,75.3855158352644,3.87220161695865e-18,6.17548066768309e-17
"Bra040219",1.3152819212407,5.26079437129675,75.3827648426575,3.87760046923967e-18,6.17999003167814e-17
"Bra100870",6.72430365980234,1.09681969174926,75.369634280822,3.9034732607901e-18,6.21710247513779e-17
"Bra024927",-3.04538515981509,5.89540611839875,75.3681702170642,3.9063687689553e-18,6.21759384060077e-17
"Bra013524",3.88181278745094,2.70247425262168,75.3346575963835,3.97323800174383e-18,6.31984130601662e-17
"Bra008561",-4.40860814776311,4.17465168903486,75.3166696122318,4.00960124052497e-18,6.37346271261754e-17
"Bra017774",-6.77719742042989,0.93407564659556,75.2787677228817,4.08731444768355e-18,6.49269764941351e-17
"Bra009997",1.85435550866066,5.13492857694615,75.2347617188132,4.1794356090272e-18,6.63464698991809e-17
"Bra016644",2.29746257790206,2.8353925339431,75.1530765729665,4.3559746322058e-18,6.9103296574544e-17
"Bra013957",3.04810164682321,3.11230464439557,75.1393160290074,4.38643981944456e-18,6.95406956599806e-17
"Bra004874",4.56767033020345,2.89373276521091,75.1123761560088,4.44670189574354e-18,7.04495935150298e-17
"Bra040674",1.70954746630977,7.29134187586734,75.0216782991105,4.65573874852196e-18,7.37127964966909e-17
"Bra014604",1.75282912179965,4.63129683445863,75.0001497911902,4.70678347673415e-18,7.44719118366218e-17
"Bra037723",6.68428999272063,1.05822925246071,74.9682111597629,4.78354407992798e-18,7.56366436953875e-17
"Bra024328",-4.89709814813159,1.40984237808246,74.9505712246644,4.8264750289132e-18,7.62652865515449e-17
"Bra018001",-3.41798747216049,2.83505500347773,74.9473051075312,4.83446608159883e-18,7.63413651807794e-17
"Bra011292",2.60337231159017,4.7360862255144,74.8970397091268,4.95913056191326e-18,7.82585317958131e-17
"Bra009507",1.60063853764953,4.80965126989203,74.8899116476467,4.97706749289324e-18,7.84900525749318e-17
"Bra033714",-3.85031499074255,10.2146504630198,74.8852787854602,4.98876033060028e-18,7.86228628102604e-17
"Bra008352",-3.49146671230849,1.591690525618,74.8735125096393,5.01858079480511e-18,7.90410031601219e-17
"Bra036816",-3.84515890721768,4.42047362110819,74.8498750190178,5.07902768372965e-18,7.99406361170651e-17
"Bra023713",-2.59467895896586,3.82550101333957,74.8149455743747,5.16968672454362e-18,8.13143002209956e-17
"Bra101246",-6.75148970205335,0.928118369195479,74.7692389203941,5.29076741421851e-18,8.31643584259827e-17
"Bra000799",-4.6097223220768,2.32281278633787,74.6340266050018,5.66582053413532e-18,8.90015233447114e-17
"Bra027073",2.55698333020541,3.61209823909864,74.4896949375048,6.09556252753248e-18,9.56895818332564e-17
"Bra023938",1.5714351837707,4.76073816478243,74.4694270097547,6.15846556190895e-18,9.66139434170495e-17
"Bra006628",1.77683268276856,4.1489109103067,74.4675636541791,6.16428111775569e-18,9.66420954886759e-17
"Bra003039",-2.2664496521089,3.30589078667968,74.4581140096033,6.19385825621342e-18,9.69872768833463e-17
"Bra026426",-4.6708532259674,7.60152523451601,74.4571790461167,6.19679237408583e-18,9.69872768833463e-17
"Bra033052",-6.76778018301354,0.949933393293297,74.4566654800189,6.19840464728385e-18,9.69872768833463e-17
"Bra034653",5.25092314439561,2.21683455611875,74.4195731888235,6.31596752004418e-18,9.87625005704241e-17
"Bra026413",2.11177919184148,3.79581527486743,74.3888415264505,6.41505833920674e-18,1.00246756907994e-16
"Bra024709",2.58536092517929,6.69595899936113,74.3613270892609,6.50509432619873e-18,1.01587678385874e-16
"Bra006063",-6.46799807028925,0.71283980101315,74.2874904458283,6.75300847948251e-18,1.05390782984339e-16
"Bra029511",-1.94481830190491,7.0925939496036,74.2818876838997,6.77220168220038e-18,1.05621736035045e-16
"Bra034921",1.52560075818622,5.27954205054432,74.2726799137571,6.80386305051737e-18,1.06046721502033e-16
"Bra029907",-6.84019742104453,0.869882774801761,74.2712171438496,6.80890646871427e-18,1.06056550919688e-16
"Bra034669",-2.3488218197467,4.95523400825533,74.2566402252148,6.85937034499055e-18,1.06773385279471e-16
"Bra008028",1.81746783620068,3.72019177165856,74.2501975015918,6.88179348845419e-18,1.07053090421688e-16
"Bra009460",4.80644397742987,3.54005011244473,74.2459161174498,6.8967348824836e-18,1.07216123004923e-16
"Bra005610",1.82365707236525,3.63193246892987,74.1752075927661,7.14824384475905e-18,1.11054229195177e-16
