"","logFC","logCPM","LR","PValue","FDR"
"Bra023863",2.35305959258631,1.69692608915131,25.1668038895903,5.25795007499011e-07,0.000122688904953701
"Bra025250",1.94308037058044,2.36255451118629,25.0675882429042,5.53555241202325e-07,0.000127924487183237
"Bra034122",-1.54041198624122,2.08316546700075,24.5642883156701,7.18714242882825e-07,0.000164510267747103
"Bra013445",1.79727842091804,4.06406503702357,24.5142824430751,7.37610435004791e-07,0.000167242728253822
"Bra035092",0.979581982151983,5.03663734297178,24.4959370865458,7.4466698748668e-07,0.000167264732497709
"Bra024640",2.14831803923312,2.76594964477166,24.2755068241587,8.34940462109296e-07,0.000185805176540137
"Bra033713",-1.34233837261361,5.828695233309,24.2157137754813,8.61267040090136e-07,0.000189905431573636
"Bra000256",-2.5578574716911,1.47240977333005,24.1654522805531,8.84039836832281e-07,0.000193154667622064
"Bra029831",1.57270778530891,8.25685060509845,24.0468744321582,9.40187532089039e-07,0.000201917386020595
"Bra001662",1.44117365897762,3.70884621920417,24.0453173633078,9.4094812491914e-07,0.000201917386020595
"Bra028554",3.12978655086573,1.09628633201261,24.0085713459524,9.59077926202845e-07,0.000203986538746541
"Bra006015",1.43538428886757,4.27207699281235,23.9691109664531,9.78937214781071e-07,0.000206384008947792
"Bra024087",-1.41506892015391,6.98848073232026,23.9306326952828,9.98699297966985e-07,0.000208115349066563
"Bra036747",0.726252609609847,5.09822584550701,23.9195447644613,1.00446785768999e-06,0.000208115349066563
"Bra000119",-2.00410242034191,1.92238771625222,23.7890202148492,1.07493901436919e-06,0.000219337123416736
"Bra001697",-1.70467768782157,4.28321055782387,23.7855443623049,1.07688194071627e-06,0.000219337123416736
"Bra006304",1.63883526793169,2.9256591595419,23.6478070162692,1.15677659014053e-06,0.000233629987961661
"Bra006415",0.997160008746648,3.88706454732716,23.6310975431738,1.16686478942694e-06,0.000233703569575725
"Bra020975",-1.31368045504256,7.04240597135758,23.5866723262958,1.19411735491533e-06,0.000237185260396984
"Bra029887",1.32283775864416,3.01638782685492,23.4283536482075,1.2965340926536e-06,0.000255129421964511
"Bra013859",-1.04340644759583,5.4076988184591,23.4148184956602,1.30568856210513e-06,0.000255129421964511
"Bra019406",1.15743463943662,7.08595936147585,23.218044070842,1.44633867886895e-06,0.000280333095225293
