"","logFC","logCPM","LR","PValue","FDR"
"Bra022260",2.1246037622308,1.79330054073943,13.0704040562586,0.000299998411784826,0.00133102488994582
"Bra005727",-0.852712389404054,6.09906290740171,13.0640699007013,0.000301014643308611,0.00133528717926895
"Bra005643",0.814205264796437,5.35034453593918,13.0606454966379,0.00030156548830761,0.00133748384314174
"Bra006437",-1.26366798668155,3.59471682230677,13.0531118155624,0.000302780926105547,0.00134256891424105
"Bra007825",1.99159635620229,7.75830212095159,13.0528469157223,0.000302823753187181,0.00134256891424105
"Bra004801",1.12985425790739,3.33511874116295,13.0504420119622,0.000303212840074861,0.00134404599748418
"Bra023101",-1.32330858418209,3.64987159224797,13.0383695107644,0.000305173666830719,0.00135248827376166
"Bra011734",-0.817930332629671,4.62791723812024,13.0321941955745,0.000306181604542137,0.00135670514077539
"Bra013226",2.52258916202249,1.7503172338443,13.0309681080086,0.000306382126119919,0.00135734341367118
"Bra003655",-1.3679052057142,3.60769043162602,13.0246312776862,0.000307420601157924,0.0013616930940342
"Bra029513",1.38136858968661,2.87998583235478,13.0234820834039,0.000307609310072388,0.00136227789907495
"Bra021148",-2.71380162111887,4.04549362058526,13.0222227299269,0.000307816242327699,0.00136294317761679
"Bra015187",-1.10515299065298,7.72374191422197,13.0218245061669,0.000307881706170562,0.00136298193518204
"Bra020544",1.40590359332155,3.60079040656791,13.0121577204992,0.000309475138559364,0.00136978369799922
"Bra020747",2.69715300793798,2.57311295818041,13.0070897702362,0.000310313837849943,0.00137324300844882
"Bra007919",1.22333069908429,4.1091836132701,13.00640362567,0.00031042756448677,0.00137349338823178
"Bra101692",1.53230169124877,2.7520827991893,13.0034346401733,0.000310920150472828,0.00137541963859082
"Bra027510",1.15578724954157,3.91701602602919,13.0008640908909,0.000311347268201949,0.00137705562089909
"Bra021909",-1.35013191163189,9.41207783468573,12.9999292782258,0.000311502741597856,0.00137723903819659
"Bra030836",-1.50172797821088,6.06072366732352,12.9999256465963,0.000311503345745055,0.00137723903819659
"Bra026617",-1.14371328401371,4.4339363204049,12.9988339922731,0.000311685003704989,0.00137778873993852
"Bra009476",-1.36283299471941,2.57139831979457,12.9978584776968,0.00031184742567044,0.00137825322334743
"Bra000053",-1.3987220798624,3.68249828305257,12.9880019436244,0.000313493321361829,0.00138527274969851
"Bra014673",-1.28174089235529,3.24777811084659,12.9861243964028,0.000313807835766787,0.00138640763323878
"Bra029613",-0.820240192222555,6.33657412241957,12.9856915631108,0.000313880386277668,0.00138647329604805
"Bra002583",-1.24546198183227,5.94266829537727,12.9813364099181,0.000314611328816284,0.00138944665137276
"Bra006991",1.0366153980866,3.6934489461081,12.9804125312832,0.000314766607536426,0.00138987702471624
"Bra006928",-2.83284096498219,1.15418797631674,12.9755075415728,0.000315592297228139,0.00139326694922504
"Bra016952",-2.67876178213706,0.836823833053611,12.9740217572453,0.000315842839932244,0.00139411695407375
"Bra025444",2.29462058324553,1.43981803261374,12.9721933235999,0.000316151437692505,0.00139522285227721
"Bra017946",-0.763704877262677,5.10463513635692,12.9693691185114,0.000316628696461903,0.00139707253364519
"Bra030276",-1.53888155741134,2.39772082817861,12.968385737715,0.00031679504716831,0.00139754995661585
"Bra035336",1.33916033826022,2.76461528016868,12.9652197543709,0.000317331210182866,0.00139944885048748
"Bra026585",-2.94898186096037,0.976621203299583,12.9651564389741,0.000317341942046965,0.00139944885048748
"Bra003570",-1.85032899388345,1.93914563630237,12.9597339010982,0.00031826241312061,0.00140325056630723
"Bra038045",1.0196545625243,4.65960990408336,12.9582079571079,0.0003185219258293,0.00140413719100906
"Bra100524",-1.58521588097052,1.90627942019194,12.9519921396567,0.000319581237860306,0.00140854859173567
"Bra036365",-1.23141927213021,7.70780517752674,12.9474010206456,0.000320365945802842,0.00141174828408975
"Bra039322",1.05580689889903,3.24080552906092,12.9465931240915,0.00032050423129105,0.00141188759027355
"Bra101100",1.1397143001938,3.22385100176648,12.9465299381164,0.000320515049202483,0.00141188759027355
"Bra035198",1.01745250805005,3.91517103549904,12.9446233901242,0.000320841637689953,0.00141306723845342
"Bra006798_Bra006800",2.80403676370133,0.802653586392164,12.9421389812149,0.000321267716359297,0.0014146845538621
"Bra011298",1.12053674160971,4.5340107811664,12.9346436781539,0.000322556628874109,0.00142010002168169
"Bra035574",-1.78736302373676,3.03370534553649,12.9316430021178,0.000323074093640982,0.00142211772281453
"Bra013997",0.936724938644567,4.28802022296623,12.924039487474,0.000324389066219046,0.00142764453717424
"Bra028321",-0.911873676966671,5.52110566666974,12.9212936934197,0.000324865256580357,0.00142947850176717
"Bra002667",1.36158968299833,2.71138529647393,12.917261105642,0.000325565887706775,0.00143229414216599
"Bra038799",1.44590328878902,3.82485012444499,12.9169251168432,0.00032562433189627,0.00143229414216599
"Bra016455",-0.774345948066855,6.29574460969233,12.9153434280223,0.000325899603826132,0.00143324264928769
"Bra034750",1.66569202347792,1.89861195493537,12.914746667202,0.000326003523077265,0.0014334373716866
"Bra015868",-1.40718720119033,2.53486419934017,12.9088399704085,0.000327033912403418,0.00143770496628933
"Bra024950",3.043149298965,2.15266269718191,12.9021296832379,0.000328208468668259,0.00144260467007552
"Bra005675",0.804846129317464,4.98273945761247,12.8964523356491,0.000329205542567777,0.0014467226202366
"Bra027334",1.56744821825383,2.9159454911493,12.8881585961511,0.000330667608528861,0.00145288213955807
"Bra000474",1.19512961612006,6.19852345611261,12.8827045435878,0.000331632645928377,0.00145685597006811
"Bra026860",-2.22821880757374,3.14732692759109,12.8814068683852,0.000331862673894632,0.00145760005562566
"Bra022036",-1.79659883415849,2.74123698598486,12.8803750773062,0.000332045685635499,0.0014581374033553
"Bra000547",-0.87250636282439,6.06711042032383,12.8781562049574,0.000332439598224121,0.00145960053045644
"Bra009778",0.825271707177848,4.76495391900843,12.8773980383623,0.000332574302223618,0.00145967484371619
"Bra025681",-2.24809984211793,2.09059765598856,12.8773772788587,0.000332577991353493,0.00145967484371619
"Bra031671",-1.17830847581896,3.32040131267192,12.8762012913545,0.000332787041136048,0.00146014490521675
"Bra020578",-1.1743299730561,3.25337267633548,12.8760913110063,0.000332806598601038,0.00146014490521675
"Bra010598",2.27828867849251,3.58903166588273,12.8751583305002,0.000332972554264544,0.00146035710950104
"Bra035852",1.46298395983682,8.01597041673218,12.8751362101542,0.000332976489975273,0.00146035710950104
"Bra025647_Bra025649",1.06448454189585,6.19518101631698,12.8729707026532,0.000333362010000012,0.00146178116189387
"Bra011242",1.71762529809675,2.166802704288,12.8693620297166,0.000334005453534634,0.00146433547432532
"Bra028754",-2.76386587608943,0.979331881128989,12.8662410875856,0.000334562942211085,0.00146651208336699
"Bra014229",-0.925477585060107,6.97820856067009,12.8619730754314,0.000335326849452168,0.00146959254189158
"Bra035723",-1.37047774897188,2.65778576457052,12.858868772584,0.000335883575687275,0.00147176405798869
"Bra023707",-1.08211239372894,6.33608990459689,12.8515508310006,0.000337199668034361,0.0014772615423875
"Bra031997",0.978519822685546,3.48889390958826,12.8506088776157,0.000337369450617526,0.00147773598981987
"Bra006464",1.0717455258552,3.85483052417283,12.8455553724452,0.000338281793690248,0.00148146221383955
